"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2017193","2017-07-12","250m_16_days_EVI","h13v04",2017209234132,1,5917
"A2017209","2017-07-28","250m_16_days_EVI","h13v04",2017234112225,1,5079
"A2017225","2017-08-13","250m_16_days_EVI","h13v04",2017250141529,1,5434
"A2017241","2017-08-29","250m_16_days_EVI","h13v04",2017262090700,1,5786
"A2017257","2017-09-14","250m_16_days_EVI","h13v04",2017276132808,1,3987
"A2017273","2017-09-30","250m_16_days_EVI","h13v04",2017290090922,1,4176
"A2017289","2017-10-16","250m_16_days_EVI","h13v04",2017310141957,1,3723
"A2017305","2017-11-01","250m_16_days_EVI","h13v04",2017325114342,1,3650
"A2017321","2017-11-17","250m_16_days_EVI","h13v04",2017337222355,1,3632
"A2017337","2017-12-03","250m_16_days_EVI","h13v04",2017353223802,1,3361
"A2017353","2017-12-19","250m_16_days_EVI","h13v04",2018004224505,1,2290
"A2018001","2018-01-01","250m_16_days_EVI","h13v04",2018017224537,1,2444
"A2018017","2018-01-17","250m_16_days_EVI","h13v04",2018033224000,1,2836
"A2018033","2018-02-02","250m_16_days_EVI","h13v04",2018049223224,1,4519
"A2018049","2018-02-18","250m_16_days_EVI","h13v04",2018066165820,1,4186
"A2018065","2018-03-06","250m_16_days_EVI","h13v04",2018082154316,1,3332
"A2018081","2018-03-22","250m_16_days_EVI","h13v04",2018097234756,1,3225
"A2018097","2018-04-07","250m_16_days_EVI","h13v04",2018113234737,1,3483
"A2018113","2018-04-23","250m_16_days_EVI","h13v04",2018129235149,1,3606
"A2018129","2018-05-09","250m_16_days_EVI","h13v04",2018151110632,1,3599
"A2018145","2018-05-25","250m_16_days_EVI","h13v04",2018162002200,1,4706
"A2018161","2018-06-10","250m_16_days_EVI","h13v04",2018177235709,1,5913
"A2018177","2018-06-26","250m_16_days_EVI","h13v04",2018197102748,1,5787
"A2018193","2018-07-12","250m_16_days_EVI","h13v04",2018210002750,1,5595
"A2018209","2018-07-28","250m_16_days_EVI","h13v04",2018227125537,1,6327
"A2018225","2018-08-13","250m_16_days_EVI","h13v04",2018241235535,1,5560
"A2018241","2018-08-29","250m_16_days_EVI","h13v04",2018257235318,1,4620
"A2018257","2018-09-14","250m_16_days_EVI","h13v04",2018282125802,1,4887
"A2018273","2018-09-30","250m_16_days_EVI","h13v04",2018295111728,1,4434
"A2018289","2018-10-16","250m_16_days_EVI","h13v04",2018313120025,1,3930
"A2018305","2018-11-01","250m_16_days_EVI","h13v04",2018321224939,1,3416
"A2018321","2018-11-17","250m_16_days_EVI","h13v04",2018338084408,1,4026
"A2018337","2018-12-03","250m_16_days_EVI","h13v04",2018365153516,1,3014
"A2018353","2018-12-19","250m_16_days_EVI","h13v04",2019009042842,1,3967
