"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2013001","2013-01-01","250m_16_days_EVI","h12v04",2015254154408,1,2546
"A2013017","2013-01-17","250m_16_days_EVI","h12v04",2015254145810,1,2355
"A2013033","2013-02-02","250m_16_days_EVI","h12v04",2015256072248,1,3876
"A2013049","2013-02-18","250m_16_days_EVI","h12v04",2015256171932,1,2772
"A2013065","2013-03-06","250m_16_days_EVI","h12v04",2015256175700,1,1973
"A2013081","2013-03-22","250m_16_days_EVI","h12v04",2015257073418,1,2820
"A2013097","2013-04-07","250m_16_days_EVI","h12v04",2015257101855,1,3202
"A2013113","2013-04-23","250m_16_days_EVI","h12v04",2015260121459,1,3421
"A2013129","2013-05-09","250m_16_days_EVI","h12v04",2015260164736,1,4303
"A2013145","2013-05-25","250m_16_days_EVI","h12v04",2015261183522,1,5993
"A2013161","2013-06-10","250m_16_days_EVI","h12v04",2015262164712,1,6795
"A2013177","2013-06-26","250m_16_days_EVI","h12v04",2015262164202,1,5851
"A2013193","2013-07-12","250m_16_days_EVI","h12v04",2015264061807,1,5636
"A2013209","2013-07-28","250m_16_days_EVI","h12v04",2015267154924,1,5989
"A2013225","2013-08-13","250m_16_days_EVI","h12v04",2015267214350,1,5759
"A2013241","2013-08-29","250m_16_days_EVI","h12v04",2015268074317,1,5484
"A2013257","2013-09-14","250m_16_days_EVI","h12v04",2015268075341,1,4817
"A2013273","2013-09-30","250m_16_days_EVI","h12v04",2015269192040,1,3941
"A2013289","2013-10-16","250m_16_days_EVI","h12v04",2015269222743,1,2832
"A2013305","2013-11-01","250m_16_days_EVI","h12v04",2015270193650,1,2835
"A2013321","2013-11-17","250m_16_days_EVI","h12v04",2015271103617,1,2933
"A2013337","2013-12-03","250m_16_days_EVI","h12v04",2015271131552,1,2047
"A2013353","2013-12-19","250m_16_days_EVI","h12v04",2018226110014,1,2363
"A2014001","2014-01-01","250m_16_days_EVI","h12v04",2015272062354,1,3043
"A2014017","2014-01-17","250m_16_days_EVI","h12v04",2015273225948,1,3010
"A2014033","2014-02-02","250m_16_days_EVI","h12v04",2015274230832,1,3034
"A2014049","2014-02-18","250m_16_days_EVI","h12v04",2015274232300,1,2152
"A2014065","2014-03-06","250m_16_days_EVI","h12v04",2015276180420,1,2241
"A2014081","2014-03-22","250m_16_days_EVI","h12v04",2015276220532,1,2591
"A2014097","2014-04-07","250m_16_days_EVI","h12v04",2015278233629,1,2818
"A2014113","2014-04-23","250m_16_days_EVI","h12v04",2015281100826,1,3294
"A2014129","2014-05-09","250m_16_days_EVI","h12v04",2015281105428,1,3919
"A2014145","2014-05-25","250m_16_days_EVI","h12v04",2015288000656,1,5645
"A2014161","2014-06-10","250m_16_days_EVI","h12v04",2015288071337,1,5710
"A2014177","2014-06-26","250m_16_days_EVI","h12v04",2015288072334,1,7030
"A2014193","2014-07-12","250m_16_days_EVI","h12v04",2015289004808,1,6672
"A2014209","2014-07-28","250m_16_days_EVI","h12v04",2015289031815,1,6436
"A2014225","2014-08-13","250m_16_days_EVI","h12v04",2015289155518,1,6312
"A2014241","2014-08-29","250m_16_days_EVI","h12v04",2015289185048,1,5379
"A2014257","2014-09-14","250m_16_days_EVI","h12v04",2015291070941,1,5971
"A2014273","2014-09-30","250m_16_days_EVI","h12v04",2015291111515,1,3956
"A2014289","2014-10-16","250m_16_days_EVI","h12v04",2015291184337,1,3343
"A2014305","2014-11-01","250m_16_days_EVI","h12v04",2015292062241,1,2583
"A2014321","2014-11-17","250m_16_days_EVI","h12v04",2015292071755,1,2641
"A2014337","2014-12-03","250m_16_days_EVI","h12v04",2015294145300,1,3738
"A2014353","2014-12-19","250m_16_days_EVI","h12v04",2018226110113,1,3002
"A2015001","2015-01-01","250m_16_days_EVI","h12v04",2015295101443,1,2748
"A2015017","2015-01-17","250m_16_days_EVI","h12v04",2015295120550,1,3383
"A2015033","2015-02-02","250m_16_days_EVI","h12v04",2015296123113,1,4128
"A2015049","2015-02-18","250m_16_days_EVI","h12v04",2015296153045,1,2152
"A2015065","2015-03-06","250m_16_days_EVI","h12v04",2015298001430,1,2136
"A2015081","2015-03-22","250m_16_days_EVI","h12v04",2015298183620,1,2726
"A2015097","2015-04-07","250m_16_days_EVI","h12v04",2015299002856,1,3089
"A2015113","2015-04-23","250m_16_days_EVI","h12v04",2015299023711,1,3344
"A2015129","2015-05-09","250m_16_days_EVI","h12v04",2015299150827,1,5683
"A2015145","2015-05-25","250m_16_days_EVI","h12v04",2015300234325,1,6360
"A2015161","2015-06-10","250m_16_days_EVI","h12v04",2015301071946,1,7285
"A2015177","2015-06-26","250m_16_days_EVI","h12v04",2015301215524,1,6672
