"modis_date","calendar_date","band","tile","proc_date","pixel","data"
"A2009225","2009-08-13","250m_16_days_EVI","h12v04",2015194144444,1,6148
"A2009241","2009-08-29","250m_16_days_EVI","h12v04",2015194151213,1,5852
"A2009257","2009-09-14","250m_16_days_EVI","h12v04",2015194225201,1,5516
"A2009273","2009-09-30","250m_16_days_EVI","h12v04",2015195131247,1,4676
"A2009289","2009-10-16","250m_16_days_EVI","h12v04",2015195225214,1,2121
"A2009305","2009-11-01","250m_16_days_EVI","h12v04",2015196133754,1,2262
"A2009321","2009-11-17","250m_16_days_EVI","h12v04",2015196201936,1,1816
"A2009337","2009-12-03","250m_16_days_EVI","h12v04",2015197071026,1,2187
"A2009353","2009-12-19","250m_16_days_EVI","h12v04",2018226094150,1,1776
"A2010001","2010-01-01","250m_16_days_EVI","h12v04",2015198104435,1,3030
"A2010017","2010-01-17","250m_16_days_EVI","h12v04",2015198194524,1,2509
"A2010033","2010-02-02","250m_16_days_EVI","h12v04",2015199114834,1,2101
"A2010049","2010-02-18","250m_16_days_EVI","h12v04",2015200022405,1,2645
"A2010065","2010-03-06","250m_16_days_EVI","h12v04",2015206075414,1,2196
"A2010081","2010-03-22","250m_16_days_EVI","h12v04",2015206080027,1,2411
"A2010097","2010-04-07","250m_16_days_EVI","h12v04",2015206224557,1,2330
"A2010113","2010-04-23","250m_16_days_EVI","h12v04",2015207160719,1,2610
"A2010129","2010-05-09","250m_16_days_EVI","h12v04",2015207185453,1,5577
"A2010145","2010-05-25","250m_16_days_EVI","h12v04",2015208150644,1,6296
"A2010161","2010-06-10","250m_16_days_EVI","h12v04",2015208190936,1,6950
"A2010177","2010-06-26","250m_16_days_EVI","h12v04",2015208204553,1,7306
"A2010193","2010-07-12","250m_16_days_EVI","h12v04",2015209100341,1,7047
"A2010209","2010-07-28","250m_16_days_EVI","h12v04",2015209150423,1,6495
"A2010225","2010-08-13","250m_16_days_EVI","h12v04",2015210084039,1,5836
"A2010241","2010-08-29","250m_16_days_EVI","h12v04",2015210102434,1,5815
"A2010257","2010-09-14","250m_16_days_EVI","h12v04",2015211025724,1,5280
"A2010273","2010-09-30","250m_16_days_EVI","h12v04",2015211141253,1,3866
"A2010289","2010-10-16","250m_16_days_EVI","h12v04",2015211225711,1,2978
"A2010305","2010-11-01","250m_16_days_EVI","h12v04",2015213072159,1,2181
"A2010321","2010-11-17","250m_16_days_EVI","h12v04",2015213084125,1,2143
"A2010337","2010-12-03","250m_16_days_EVI","h12v04",2015213170209,1,2860
"A2010353","2010-12-19","250m_16_days_EVI","h12v04",2018226093642,1,518
"A2011001","2011-01-01","250m_16_days_EVI","h12v04",2015216115901,1,1987
"A2011017","2011-01-17","250m_16_days_EVI","h12v04",2015216145710,1,2158
"A2011033","2011-02-02","250m_16_days_EVI","h12v04",2015216133621,1,1788
"A2011049","2011-02-18","250m_16_days_EVI","h12v04",2015216133649,1,1988
"A2011065","2011-03-06","250m_16_days_EVI","h12v04",2015217063918,1,1508
"A2011081","2011-03-22","250m_16_days_EVI","h12v04",2015217155020,1,1734
"A2011097","2011-04-07","250m_16_days_EVI","h12v04",2015218085853,1,1813
"A2011113","2011-04-23","250m_16_days_EVI","h12v04",2015218102532,1,2322
"A2011129","2011-05-09","250m_16_days_EVI","h12v04",2015219101630,1,3399
"A2011145","2011-05-25","250m_16_days_EVI","h12v04",2015219135044,1,6668
"A2011161","2011-06-10","250m_16_days_EVI","h12v04",2015219192316,1,6488
"A2011177","2011-06-26","250m_16_days_EVI","h12v04",2015220075338,1,7235
"A2011193","2011-07-12","250m_16_days_EVI","h12v04",2015220124328,1,7169
"A2011209","2011-07-28","250m_16_days_EVI","h12v04",2015221074528,1,6441
"A2011225","2011-08-13","250m_16_days_EVI","h12v04",2015221114153,1,6811
"A2011241","2011-08-29","250m_16_days_EVI","h12v04",2015221211526,1,5751
"A2011257","2011-09-14","250m_16_days_EVI","h12v04",2015222095548,1,4967
"A2011273","2011-09-30","250m_16_days_EVI","h12v04",2015222122519,1,3495
"A2011289","2011-10-16","250m_16_days_EVI","h12v04",2015229095419,1,2428
"A2011305","2011-11-01","250m_16_days_EVI","h12v04",2015229102734,1,2266
"A2011321","2011-11-17","250m_16_days_EVI","h12v04",2015229115555,1,1989
"A2011337","2011-12-03","250m_16_days_EVI","h12v04",2015229234130,1,2222
"A2011353","2011-12-19","250m_16_days_EVI","h12v04",2018226092800,1,1682
"A2012001","2012-01-01","250m_16_days_EVI","h12v04",2015236165943,1,2087
"A2012017","2012-01-17","250m_16_days_EVI","h12v04",2015237085216,1,897
"A2012033","2012-02-02","250m_16_days_EVI","h12v04",2015237195536,1,2034
"A2012049","2012-02-18","250m_16_days_EVI","h12v04",2015238135008,1,1816
"A2012065","2012-03-05","250m_16_days_EVI","h12v04",2015238152940,1,1745
"A2012081","2012-03-21","250m_16_days_EVI","h12v04",2015239230140,1,2188
"A2012097","2012-04-06","250m_16_days_EVI","h12v04",2015240113931,1,2307
"A2012113","2012-04-22","250m_16_days_EVI","h12v04",2015240185706,1,3893
"A2012129","2012-05-08","250m_16_days_EVI","h12v04",2015246095544,1,6013
"A2012145","2012-05-24","250m_16_days_EVI","h12v04",2015246100016,1,6865
"A2012161","2012-06-09","250m_16_days_EVI","h12v04",2015247051416,1,6678
"A2012177","2012-06-25","250m_16_days_EVI","h12v04",2015247082337,1,6779
"A2012193","2012-07-11","250m_16_days_EVI","h12v04",2015247171231,1,7095
"A2012209","2012-07-27","250m_16_days_EVI","h12v04",2015248102209,1,6764
"A2012225","2012-08-12","250m_16_days_EVI","h12v04",2015248131049,1,6368
"A2012241","2012-08-28","250m_16_days_EVI","h12v04",2015249120623,1,5656
"A2012257","2012-09-13","250m_16_days_EVI","h12v04",2015249145016,1,5271
"A2012273","2012-09-29","250m_16_days_EVI","h12v04",2015249215627,1,3455
"A2012289","2012-10-15","250m_16_days_EVI","h12v04",2015251140738,1,2317
"A2012305","2012-10-31","250m_16_days_EVI","h12v04",2015251162409,1,2089
"A2012321","2012-11-16","250m_16_days_EVI","h12v04",2015252201839,1,2027
"A2012337","2012-12-02","250m_16_days_EVI","h12v04",2015252231106,1,1858
"A2012353","2012-12-18","250m_16_days_EVI","h12v04",2018226105807,1,2188
"A2013001","2013-01-01","250m_16_days_EVI","h12v04",2015254154408,1,2188
"A2013017","2013-01-17","250m_16_days_EVI","h12v04",2015254145810,1,2255
"A2013033","2013-02-02","250m_16_days_EVI","h12v04",2015256072248,1,2082
"A2013049","2013-02-18","250m_16_days_EVI","h12v04",2015256171932,1,1659
"A2013065","2013-03-06","250m_16_days_EVI","h12v04",2015256175700,1,1741
"A2013081","2013-03-22","250m_16_days_EVI","h12v04",2015257073418,1,1661
"A2013097","2013-04-07","250m_16_days_EVI","h12v04",2015257101855,1,2742
"A2013113","2013-04-23","250m_16_days_EVI","h12v04",2015260121459,1,2535
"A2013129","2013-05-09","250m_16_days_EVI","h12v04",2015260164736,1,5789
"A2013145","2013-05-25","250m_16_days_EVI","h12v04",2015261183522,1,6336
"A2013161","2013-06-10","250m_16_days_EVI","h12v04",2015262164712,1,7583
"A2013177","2013-06-26","250m_16_days_EVI","h12v04",2015262164202,1,6921
"A2013193","2013-07-12","250m_16_days_EVI","h12v04",2015264061807,1,6599
"A2013209","2013-07-28","250m_16_days_EVI","h12v04",2015267154924,1,6305
"A2013225","2013-08-13","250m_16_days_EVI","h12v04",2015267214350,1,6733
"A2013241","2013-08-29","250m_16_days_EVI","h12v04",2015268074317,1,5577
"A2013257","2013-09-14","250m_16_days_EVI","h12v04",2015268075341,1,5317
"A2013273","2013-09-30","250m_16_days_EVI","h12v04",2015269192040,1,4208
"A2013289","2013-10-16","250m_16_days_EVI","h12v04",2015269222743,1,2779
"A2013305","2013-11-01","250m_16_days_EVI","h12v04",2015270193650,1,2300
"A2013321","2013-11-17","250m_16_days_EVI","h12v04",2015271103617,1,1984
"A2013337","2013-12-03","250m_16_days_EVI","h12v04",2015271131552,1,2152
"A2013353","2013-12-19","250m_16_days_EVI","h12v04",2018226110014,1,2237
"A2014001","2014-01-01","250m_16_days_EVI","h12v04",2015272062354,1,2059
"A2014017","2014-01-17","250m_16_days_EVI","h12v04",2015273225948,1,1886
"A2014033","2014-02-02","250m_16_days_EVI","h12v04",2015274230832,1,2017
"A2014049","2014-02-18","250m_16_days_EVI","h12v04",2015274232300,1,1998
"A2014065","2014-03-06","250m_16_days_EVI","h12v04",2015276180420,1,2599
"A2014081","2014-03-22","250m_16_days_EVI","h12v04",2015276220532,1,1566
"A2014097","2014-04-07","250m_16_days_EVI","h12v04",2015278233629,1,2238
"A2014113","2014-04-23","250m_16_days_EVI","h12v04",2015281100826,1,2732
