# xllcorner: -5913260.24
# yllcorner: 4729959.52
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: 250m_16_days_NDVI
# units: NDVI ratio - No units
# scale: 0.0001
# latitude: 42.5378
# longitude: -72.1715
# site: HarvardForest_NDVI
# product: MOD13Q1
# start: 13973
# end: 17787
# complete: TRUE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2011193,2011-07-12,250m_16_days_NDVI,h12v04,2015220124328,1,8982
A2011209,2011-07-28,250m_16_days_NDVI,h12v04,2015221074528,1,9054
A2011225,2011-08-13,250m_16_days_NDVI,h12v04,2015221114153,1,9000
A2011241,2011-08-29,250m_16_days_NDVI,h12v04,2015221211526,1,8886
A2011257,2011-09-14,250m_16_days_NDVI,h12v04,2015222095548,1,8232
A2011273,2011-09-30,250m_16_days_NDVI,h12v04,2015222122519,1,7506
A2011289,2011-10-16,250m_16_days_NDVI,h12v04,2015229095419,1,7735
A2011305,2011-11-01,250m_16_days_NDVI,h12v04,2015229102734,1,6784
A2011321,2011-11-17,250m_16_days_NDVI,h12v04,2015229115555,1,6418
A2011337,2011-12-03,250m_16_days_NDVI,h12v04,2015229234130,1,6710
A2011353,2011-12-19,250m_16_days_NDVI,h12v04,2018226092800,1,7025
A2012001,2012-01-01,250m_16_days_NDVI,h12v04,2015236165943,1,6708
A2012017,2012-01-17,250m_16_days_NDVI,h12v04,2015237085216,1,6430
A2012033,2012-02-02,250m_16_days_NDVI,h12v04,2015237195536,1,6111
A2012049,2012-02-18,250m_16_days_NDVI,h12v04,2015238135008,1,6351
A2012065,2012-03-05,250m_16_days_NDVI,h12v04,2015238152940,1,6012
A2012081,2012-03-21,250m_16_days_NDVI,h12v04,2015239230140,1,6290
A2012097,2012-04-06,250m_16_days_NDVI,h12v04,2015240113931,1,6635
A2012113,2012-04-22,250m_16_days_NDVI,h12v04,2015240185706,1,6466
A2012129,2012-05-08,250m_16_days_NDVI,h12v04,2015246095544,1,7585
A2012145,2012-05-24,250m_16_days_NDVI,h12v04,2015246100016,1,8879
A2012161,2012-06-09,250m_16_days_NDVI,h12v04,2015247051416,1,8971
A2012177,2012-06-25,250m_16_days_NDVI,h12v04,2015247082337,1,9071
A2012193,2012-07-11,250m_16_days_NDVI,h12v04,2015247171231,1,8891
A2012209,2012-07-27,250m_16_days_NDVI,h12v04,2015248102209,1,8989
A2012225,2012-08-12,250m_16_days_NDVI,h12v04,2015248131049,1,8689
A2012241,2012-08-28,250m_16_days_NDVI,h12v04,2015249120623,1,8756
A2012257,2012-09-13,250m_16_days_NDVI,h12v04,2015249145016,1,8580
A2012273,2012-09-29,250m_16_days_NDVI,h12v04,2015249215627,1,7436
A2012289,2012-10-15,250m_16_days_NDVI,h12v04,2015251140738,1,6939
A2012305,2012-10-31,250m_16_days_NDVI,h12v04,2015251162409,1,6681
A2012321,2012-11-16,250m_16_days_NDVI,h12v04,2015252201839,1,6798
A2012337,2012-12-02,250m_16_days_NDVI,h12v04,2015252231106,1,7069
A2012353,2012-12-18,250m_16_days_NDVI,h12v04,2018226105807,1,7785
A2013001,2013-01-01,250m_16_days_NDVI,h12v04,2015254154408,1,3886
A2013017,2013-01-17,250m_16_days_NDVI,h12v04,2015254145810,1,6297
A2013033,2013-02-02,250m_16_days_NDVI,h12v04,2015256072248,1,6289
A2013049,2013-02-18,250m_16_days_NDVI,h12v04,2015256171932,1,3777
A2013065,2013-03-06,250m_16_days_NDVI,h12v04,2015256175700,1,9004
A2013081,2013-03-22,250m_16_days_NDVI,h12v04,2015257073418,1,5950
A2013097,2013-04-07,250m_16_days_NDVI,h12v04,2015257101855,1,6236
A2013113,2013-04-23,250m_16_days_NDVI,h12v04,2015260121459,1,6689
A2013129,2013-05-09,250m_16_days_NDVI,h12v04,2015260164736,1,7313
A2013145,2013-05-25,250m_16_days_NDVI,h12v04,2015261183522,1,8762
A2013161,2013-06-10,250m_16_days_NDVI,h12v04,2015262164712,1,8844
A2013177,2013-06-26,250m_16_days_NDVI,h12v04,2015262164202,1,9076
A2013193,2013-07-12,250m_16_days_NDVI,h12v04,2015264061807,1,9113
A2013209,2013-07-28,250m_16_days_NDVI,h12v04,2015267154924,1,8981
A2013225,2013-08-13,250m_16_days_NDVI,h12v04,2015267214350,1,8863
A2013241,2013-08-29,250m_16_days_NDVI,h12v04,2015268074317,1,8744
A2013257,2013-09-14,250m_16_days_NDVI,h12v04,2015268075341,1,8331
A2013273,2013-09-30,250m_16_days_NDVI,h12v04,2015269192040,1,7611
A2013289,2013-10-16,250m_16_days_NDVI,h12v04,2015269222743,1,6776
A2013305,2013-11-01,250m_16_days_NDVI,h12v04,2015270193650,1,6767
A2013321,2013-11-17,250m_16_days_NDVI,h12v04,2015271103617,1,6777
A2013337,2013-12-03,250m_16_days_NDVI,h12v04,2015271131552,1,3223
A2013353,2013-12-19,250m_16_days_NDVI,h12v04,2018226110014,1,6220
A2014001,2014-01-01,250m_16_days_NDVI,h12v04,2015272062354,1,5798
A2014017,2014-01-17,250m_16_days_NDVI,h12v04,2015273225948,1,7564
A2014033,2014-02-02,250m_16_days_NDVI,h12v04,2015274230832,1,5351
A2014049,2014-02-18,250m_16_days_NDVI,h12v04,2015274232300,1,3022
A2014065,2014-03-06,250m_16_days_NDVI,h12v04,2015276180420,1,3396
A2014081,2014-03-22,250m_16_days_NDVI,h12v04,2015276220532,1,5050
A2014097,2014-04-07,250m_16_days_NDVI,h12v04,2015278233629,1,5751
A2014113,2014-04-23,250m_16_days_NDVI,h12v04,2015281100826,1,6277
A2014129,2014-05-09,250m_16_days_NDVI,h12v04,2015281105428,1,7082
A2014145,2014-05-25,250m_16_days_NDVI,h12v04,2015288000656,1,8227
A2014161,2014-06-10,250m_16_days_NDVI,h12v04,2015288071337,1,8851
A2014177,2014-06-26,250m_16_days_NDVI,h12v04,2015288072334,1,8909
A2014193,2014-07-12,250m_16_days_NDVI,h12v04,2015289004808,1,9114
A2014209,2014-07-28,250m_16_days_NDVI,h12v04,2015289031815,1,9005
A2014225,2014-08-13,250m_16_days_NDVI,h12v04,2015289155518,1,8776
A2014241,2014-08-29,250m_16_days_NDVI,h12v04,2015289185048,1,8844
A2014257,2014-09-14,250m_16_days_NDVI,h12v04,2015291070941,1,8781
A2014273,2014-09-30,250m_16_days_NDVI,h12v04,2015291111515,1,7234
A2014289,2014-10-16,250m_16_days_NDVI,h12v04,2015291184337,1,6547
A2014305,2014-11-01,250m_16_days_NDVI,h12v04,2015292062241,1,6421
A2014321,2014-11-17,250m_16_days_NDVI,h12v04,2015292071755,1,6875
A2014337,2014-12-03,250m_16_days_NDVI,h12v04,2015294145300,1,7338
A2014353,2014-12-19,250m_16_days_NDVI,h12v04,2018226110113,1,7391
A2015001,2015-01-01,250m_16_days_NDVI,h12v04,2015295101443,1,6658
A2015017,2015-01-17,250m_16_days_NDVI,h12v04,2015295120550,1,5615
A2015033,2015-02-02,250m_16_days_NDVI,h12v04,2015296123113,1,5955
A2015049,2015-02-18,250m_16_days_NDVI,h12v04,2015296153045,1,3346
A2015065,2015-03-06,250m_16_days_NDVI,h12v04,2015298001430,1,2673
A2015081,2015-03-22,250m_16_days_NDVI,h12v04,2015298183620,1,3356
A2015097,2015-04-07,250m_16_days_NDVI,h12v04,2015299002856,1,6651
A2015113,2015-04-23,250m_16_days_NDVI,h12v04,2015299023711,1,6325
A2015129,2015-05-09,250m_16_days_NDVI,h12v04,2015299150827,1,8418
A2015145,2015-05-25,250m_16_days_NDVI,h12v04,2015300234325,1,8625
A2015161,2015-06-10,250m_16_days_NDVI,h12v04,2015301071946,1,8872
A2015177,2015-06-26,250m_16_days_NDVI,h12v04,2015301215524,1,9003
A2015193,2015-07-12,250m_16_days_NDVI,h12v04,2015304010134,1,8993
A2015209,2015-07-28,250m_16_days_NDVI,h12v04,2015304025740,1,9105
A2015225,2015-08-13,250m_16_days_NDVI,h12v04,2015305194647,1,9134
A2015241,2015-08-29,250m_16_days_NDVI,h12v04,2015305210815,1,8811
A2015257,2015-09-14,250m_16_days_NDVI,h12v04,2015306150707,1,8770
A2015273,2015-09-30,250m_16_days_NDVI,h12v04,2015307053927,1,8634
A2015289,2015-10-16,250m_16_days_NDVI,h12v04,2015317212015,1,7150
A2015305,2015-11-01,250m_16_days_NDVI,h12v04,2015335130636,1,6691
A2015321,2015-11-17,250m_16_days_NDVI,h12v04,2015343140420,1,6945
A2015337,2015-12-03,250m_16_days_NDVI,h12v04,2016004171623,1,6609
A2015353,2015-12-19,250m_16_days_NDVI,h12v04,2018222150652,1,7088
A2016001,2016-01-01,250m_16_days_NDVI,h12v04,2016029064315,1,8194
A2016017,2016-01-17,250m_16_days_NDVI,h12v04,2016035114901,1,7134
A2016033,2016-02-02,250m_16_days_NDVI,h12v04,2016050030034,1,6399
A2016049,2016-02-18,250m_16_days_NDVI,h12v04,2016109133553,1,2351
A2016065,2016-03-05,250m_16_days_NDVI,h12v04,2016111112452,1,6430
A2016081,2016-03-21,250m_16_days_NDVI,h12v04,2017097232858,1,5417
A2016097,2016-04-06,250m_16_days_NDVI,h12v04,2016114040942,1,6588
A2016113,2016-04-22,250m_16_days_NDVI,h12v04,2016130115751,1,6702
A2016129,2016-05-08,250m_16_days_NDVI,h12v04,2016147113010,1,6641
A2016145,2016-05-24,250m_16_days_NDVI,h12v04,2016166160424,1,8206
A2016161,2016-06-09,250m_16_days_NDVI,h12v04,2016184000509,1,8828
A2016177,2016-06-25,250m_16_days_NDVI,h12v04,2016200095739,1,9016
A2016193,2016-07-11,250m_16_days_NDVI,h12v04,2016215085230,1,8965
A2016209,2016-07-27,250m_16_days_NDVI,h12v04,2016229083158,1,8967
A2016225,2016-08-12,250m_16_days_NDVI,h12v04,2016243085451,1,9061
A2016241,2016-08-28,250m_16_days_NDVI,h12v04,2016263150714,1,8890
A2016257,2016-09-13,250m_16_days_NDVI,h12v04,2016274150402,1,8806
A2016273,2016-09-29,250m_16_days_NDVI,h12v04,2016292070900,1,8087
A2016289,2016-10-15,250m_16_days_NDVI,h12v04,2016306040209,1,6843
A2016305,2016-10-31,250m_16_days_NDVI,h12v04,2016322044918,1,6712
A2016321,2016-11-16,250m_16_days_NDVI,h12v04,2016340093917,1,6680
A2016337,2016-12-02,250m_16_days_NDVI,h12v04,2016357042618,1,6293
A2016353,2016-12-18,250m_16_days_NDVI,h12v04,2017010085957,1,6007
A2017001,2017-01-01,250m_16_days_NDVI,h12v04,2017020221412,1,6248
A2017017,2017-01-17,250m_16_days_NDVI,h12v04,2017034073739,1,6702
A2017033,2017-02-02,250m_16_days_NDVI,h12v04,2017053061222,1,6431
A2017049,2017-02-18,250m_16_days_NDVI,h12v04,2017066032813,1,6908
A2017065,2017-03-06,250m_16_days_NDVI,h12v04,2017082120937,1,6762
A2017081,2017-03-22,250m_16_days_NDVI,h12v04,2017111085122,1,5417
A2017097,2017-04-07,250m_16_days_NDVI,h12v04,2017116142135,1,6422
A2017113,2017-04-23,250m_16_days_NDVI,h12v04,2017131014222,1,6496
A2017129,2017-05-09,250m_16_days_NDVI,h12v04,2017145231409,1,7242
A2017145,2017-05-25,250m_16_days_NDVI,h12v04,2017164072233,1,8773
A2017161,2017-06-10,250m_16_days_NDVI,h12v04,2017178081230,1,8675
A2017177,2017-06-26,250m_16_days_NDVI,h12v04,2017194070315,1,9034
A2017193,2017-07-12,250m_16_days_NDVI,h12v04,2017209233526,1,8987
A2017209,2017-07-28,250m_16_days_NDVI,h12v04,2017234112057,1,9000
A2017225,2017-08-13,250m_16_days_NDVI,h12v04,2017250141703,1,8779
A2017241,2017-08-29,250m_16_days_NDVI,h12v04,2017262085546,1,8659
A2017257,2017-09-14,250m_16_days_NDVI,h12v04,2017276132830,1,8624
A2017273,2017-09-30,250m_16_days_NDVI,h12v04,2017290090340,1,8513
A2017289,2017-10-16,250m_16_days_NDVI,h12v04,2017310141954,1,7176
A2017305,2017-11-01,250m_16_days_NDVI,h12v04,2017325113259,1,6796
A2017321,2017-11-17,250m_16_days_NDVI,h12v04,2017337222659,1,6863
A2017337,2017-12-03,250m_16_days_NDVI,h12v04,2017353223728,1,7029
A2017353,2017-12-19,250m_16_days_NDVI,h12v04,2018004224857,1,6782
A2018001,2018-01-01,250m_16_days_NDVI,h12v04,2018017224335,1,6386
A2018017,2018-01-17,250m_16_days_NDVI,h12v04,2018033223518,1,2270
A2018033,2018-02-02,250m_16_days_NDVI,h12v04,2018049223556,1,5614
A2018049,2018-02-18,250m_16_days_NDVI,h12v04,2018066170005,1,6275
