182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,216,217,218,219,220,222,223,224,225,226,227,228,229,230,231,233,234,235,236,237,238,239,240,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,302,303,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
NA,0.759206278618152,0.758232931217727,NA,NA,0.698880850843158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729468076502306,NA,NA,NA,NA,NA,NA,NA,NA,0.764897232679223,0.72900956152996,NA,0.699732037891812,NA,NA,NA,NA,NA,0.112108940221896,NA,NA,0.700473230811015,NA,NA,NA,0.716010594080264,NA,0.598611131184265,NA,0.382131700376276,NA,0.70467151481316,NA,0.639570141937036,0.628310038037273,NA,0.606056542807524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682826978330357,0.662087012178954,NA,NA,NA,0.246869723636806,0.638407803911354,0.461518960171,0.680970709721619,0.671095160409926,0.619270287852476,0.65597093113584,NA,NA,NA,NA,NA,NA,NA,0.616895059514692,0.608538775095922,NA,NA,NA,0.59380645728485,0.565080729263485,0.573882237780396,0.555399198620589,NA,NA,NA,NA,NA,0.502771753554091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438322652014873,0.419399913913589,0.433061955168751,0.407960551629619,0.414085869971263,NA,NA,-0.123376324100454,NA,0.415808114853897,NA,0.414671315457284,NA,NA,NA,0.422427121241138,0.397816727517812,0.427229934136209,NA,0.223340281123226,0.415745824937574,0.264871402369717,NA,NA,NA,NA,NA,NA,NA,0.339071186738843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384132526635211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435697332172802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235988199993927,NA,NA,NA,NA,0.422800380683774,NA,NA,NA,NA,0.431928136225865,NA,0.228942900512023,NA,0.410842715127444,NA,0.406638357082137,NA,NA,NA,NA,NA,NA,NA,NA,-0.108104660012928,0.429557082176791,0.422598715856792,0.430739535742334,0.424122980933241,NA,NA,NA,0.424719842119245,NA,NA,0.416177067858472,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53365394563649,NA,NA,0.548083782649414,NA,NA,NA,NA,NA,NA,0.680043635038388,NA,0.705054616608699,0.706244873845079,NA,NA,NA,NA,0.739873423640341,NA,0.650129317663524,NA,NA,0.757863967886235,NA,NA,NA,NA,NA,NA,NA,0.660181814251815,NA,NA,NA,NA,NA,NA,NA,0.786671137516345,NA,NA,NA,NA,NA,NA,0.777265904798374,NA,NA,0.773551255725831,NA
